Marca,Modelo,Año,Precio,Combustible,Transmisión,Kilometraje
Audi,Q5,2016,18750.0,Gasolina,Automática - Secuencial,75500
Mercedes Benz,C-180,2012,11800.0,Gasolina,Automática - Secuencial,80000
Mitsubishi,Eclipse Cross,2020,16300.0,Gasolina,Automática - Secuencial,43000
Suzuki,Grand Nomade,2017,13600.0,Gasolina,Mecánica,100
Ford,Explorer,2010,10900.0,Gasolina,Automática,160000
Chevrolet,N400,2022,10000.0,Gasolina,Mecánica,19550
Nissan,Pathfinder,2010,13900.0,Gasolina,Automática - Secuencial,139000
Nissan,Np300 Frontier,2019,14300.0,Diesel,Mecánica,123400
Jeep,Cherokee Longitude,2019,19900.0,Gasolina,Automática - Secuencial,24000
Subaru,All New Forester,2020,22000.0,Gasolina,Automática,67800
Porsche,Macan Turbo,2016,37900.0,Gasolina,Automática - Secuencial,106039
Mitsubishi,Montero Sport,2022,46900.0,Diesel,Automática - Secuencial,31000
Nissan,Sentra,2017,12000.0,Gasolina,Automática,40000
Bmw,318I,2018,16700.0,Gasolina,Automática,65000
Chevrolet,Cruze,2012,7600.0,Gasolina,Automática,147500
Subaru,Xv,2018,18900.0,Gasolina,Automática,43150
Dodge,Durango,2018,30900.0,Gasolina,Automática - Secuencial,61200
Hyundai,H-1,2017,17500.0,Diesel,Mecánica,173500
Subaru,All New Forester,2020,21500.0,Gasolina,Automática,59800
Chevrolet,Cruze,2017,9100.0,Gasolina,Mecánica,61000
Honda,Cr-V,2022,29900.0,Gasolina,Automática - Secuencial,41500
Toyota,Hilux,2017,26500.0,Diesel,Mecánica,131000
Fiat,Fiorino,2013,3700.0,Gasolina,Mecánica,
Kia,Picanto,2015,7850.0,Gas GLP,Automática,89000
Subaru,Wrx,2011,17500.0,Gasolina,Mecánica,110000
Hyundai,Azera,2013,13700.0,Gasolina,Automática,51250
Mazda,Cx-5,2015,13500.0,Gasolina,Automática - Secuencial,121000
Toyota,4Runner,2022,55000.0,Gasolina,Automática,42000
Nissan,Versa Sense,2012,8500.0,Gasolina,Automática,97000
Subaru,Xv,2022,22000.0,Gasolina,Automática,35000
Volvo,Xc-60,2020,32900.0,Gasolina,Automática - Secuencial,33800
Mercedes Benz,Cla 200,2015,14500.0,Gasolina,Automática - Secuencial,75000
Bmw,320I,2014,13500.0,Gasolina,Automática - Secuencial,114
Bmw,428I,2015,20500.0,Gasolina,Automática - Secuencial,56281
Suzuki,Aerio,2007,5800.0,Gasolina,Automática,172724
Nissan,X-Trail,2016,18000.0,Gasolina,Automática - Secuencial,38377
Mazda,3,2017,12500.0,Gasolina,Mecánica,92000
Toyota,Yaris,2017,10000.0,Dual,Mecánica,352000
Jeep,Cherokee Sport,2009,8500.0,Gasolina-Hibrido,Automática,204000
Toyota,Fortuner,2017,28500.0,Diesel,Mecánica,232000
Ford,Fusion,2015,13500.0,Gasolina,Automática - Secuencial,70000
Mitsubishi,L200 Dk-R,2018,15500.0,Diesel,Mecánica,211000
Subaru,All New Outback,2010,9500.0,Dual,Automática - Secuencial,89000
Nissan,Versa Sense,2025,14000.0,Gasolina,Mecánica,14000
Mazda,3,2016,12500.0,Gas,Mecánica,62000
Mitsubishi,Asx,2018,15000.0,Gasolina,Automática,55000
Mitsubishi,L200,2022,23499.0,Diesel,Mecánica,79800
Bmw,118I,2019,16900.0,Gasolina,Automática - Secuencial,65000
Chevrolet,Silverado,2025,55350.0,Gasolina,Automática - Secuencial,11000
Suzuki,Baleno,1997,2800.0,Gasolina,Mecánica,229560
Suzuki,Grand Vitara,2024,19000.0,Gasolina-Hibrido,Mecánica,32000
Bmw,X-3,2020,30000.0,Gasolina,Automática,47000
Toyota,Hilux,2024,38990.0,Diesel,Mecánica,39500
Bmw,120I,2017,19000.0,Gasolina,Automática,35000
Mitsubishi,Montero Sport,2024,47900.0,Gasolina,Automática - Secuencial,7700
Nissan,Almera,2011,7100.0,Gasolina,Mecánica,64000
Bmw,X6 M,2017,46500.0,Gasolina,Automática - Secuencial,79000
Mercedes Benz,Cla 180 Coupe,2018,20000.0,Gasolina,Automática - Secuencial,23350
Kia,Rio,2012,8800.0,Dual,Automática - Secuencial,69550
Suzuki,Grand Nomade,2015,14000.0,Gasolina,Mecánica,71000
Mazda,Cx-9,2018,22000.0,Gasolina,Automática - Secuencial,77000
Peugeot,208,2016,9200.0,Gasolina,Mecánica,85000
Toyota,Rav4,2022,28000.0,Gasolina,Mecánica,30000
Toyota,Yaris,2016,11800.0,Gasolina,Automática,88000
Nissan,X-Trail,2015,14500.0,Dual,Automática - Secuencial,96000
Toyota,Rav4,2015,18500.0,Gasolina,Mecánica,36000
Volkswagen,Polo,2020,12000.0,Gasolina,Mecánica,62000
Hyundai,Elantra,2014,11500.0,Gasolina,Mecánica,83338
Nissan,Kicks,2019,13500.0,Dual,Mecánica,119500
Great Wall,Haval H5,2012,9000.0,Gasolina,Mecánica,141000
Ford,Fusion,2015,14900.0,Gasolina,Automática - Secuencial,62000
Kia,Sorento,2016,18300.0,Gasolina,Automática,93000
Toyota,Corolla,2009,9000.0,Gasolina,Automática,79892
Toyota,Rav4,2019,25000.0,Gasolina,Automática,60000
Subaru,Forester,2014,14000.0,Gasolina,Automática - Secuencial,125500
Citroen,C4 Cactus,2018,11000.0,Gasolina,Automática - Secuencial,27000
Subaru,Xv,2013,12200.0,Gasolina,Automática,120000
Zotye,Hunter,2015,5200.0,Gasolina,Mecánica,71900
Kia,Sorento,2023,32000.0,Gasolina,Automática - Secuencial,30700
Chevrolet,Optra,2008,5500.0,Gas GLP,Mecánica,120
Toyota,Land Cruiser Prado,2013,28000.0,Dual,Automática - Secuencial,145000
Land Rover,Range Rover Evoque,2017,28200.0,Diesel,Automática - Secuencial,62000
Audi,Q5 Sportback,2013,14000.0,Gasolina,Automática - Secuencial,90000
Kia,Soul,2016,10500.0,Gasolina,Mecánica,55000
Baic,206,2014,7000.0,Gasolina,Mecánica,27000
Toyota,Yaris,2015,11200.0,Gasolina,Mecánica,98000
Hyundai,I10,2013,6500.0,Gasolina,Automática,78000
Suzuki,Celerio,2012,6000.0,Gasolina,Mecánica,55000
Bmw,120I,2017,16000.0,Gasolina,Automática - Secuencial,59000
Kia,Carens,2017,15000.0,Dual,Mecánica,55500
Ford,Territory,2022,24500.0,Gasolina,Automática,21000
Kia,Soul,2011,6200.0,Dual,Mecánica,145000
Subaru,All New Forester,2023,32000.0,Gasolina,Automática,8000
Suzuki,Grand Nomade,2016,15100.0,Gasolina,Automática,62000
Ford,Focus,2017,11500.0,Gasolina,Automática - Secuencial,94000
Mercedes Benz,A200,2020,21500.0,Gasolina,Automática - Secuencial,49800
Subaru,Impreza Sport,2012,9000.0,Gasolina,Mecánica,14000
Kia,Picanto Cross,2020,11900.0,Dual,Automática - Secuencial,12700
Hyundai,I30,2013,11000.0,Gasolina,Mecánica,89000
Toyota,Tacoma,2018,43500.0,Gasolina,Automática - Secuencial,65000
Subaru,Impreza,2018,13000.0,Gasolina,Automática,43000
Nissan,Np300 Frontier,2020,18200.0,Diesel,Mecánica,63186
Nissan,Kicks,2024,22000.0,Gasolina,Automática,8650
Nissan,Sentra,2018,11600.0,Gasolina,Mecánica,59000
Toyota,Corolla,2014,14800.0,Gasolina,Automática,200000
Toyota,Yaris,2017,11000.0,Gasolina,Mecánica,49400
Jeep,Compass,2023,25800.0,Gasolina,Automática - Secuencial,14700
Peugeot,2008,2023,22500.0,Gasolina,Automática,35000
Kia,Sportage,2014,14500.0,Gasolina,Automática - Secuencial,99000
Changan,Cs15,2023,13000.0,Gasolina,Automática,4900
Chevrolet,Trail-Blazer,2015,13900.0,Gasolina,Automática - Secuencial,78000
Mazda,Cx-5,2016,15000.0,Gasolina,Mecánica,84000
Nissan,Qashqai,2013,11500.0,Dual,Mecánica,46000
Suzuki,Grand Vitara,2007,7900.0,Gasolina,Mecánica,91800
Mercedes Benz,Glc 250 4Matic,2017,24900.0,Gasolina,Automática,76000
Hyundai,Santa Fe,2018,18000.0,Dual,Mecánica,52000
Lexus,Ux 250H,2021,31500.0,Gasolina-Hibrido,Automática - Secuencial,74000
Suzuki,Sx-4,2013,7950.0,Gasolina,Automática,121500
Volkswagen,Jetta,2014,10000.0,Gasolina,Automática - Secuencial,40600
Toyota,Avanza,2024,18000.0,Dual,Mecánica,47100
Mitsubishi,Outlander,2014,15000.0,Dual,Automática,64000
Haval,H2,2017,9000.0,Gasolina,Mecánica,88000
Volkswagen,Jetta Gli,2022,18500.0,Gasolina,Mecánica,50000
Toyota,Hilux,2022,33500.0,Diesel,Mecánica,83000
Bmw,118I,2018,18000.0,Gasolina,Automática - Secuencial,22670
Toyota,Rav4,2018,19000.0,Gasolina,Mecánica,70000
Chevrolet,N400,2022,11000.0,Dual,Mecánica,78000
Chevrolet,Tracker,2023,16800.0,Gasolina,Mecánica,10780
Renault,Duster,2022,16000.0,Gasolina,Mecánica,2009
Toyota,Land Cruiser Prado,2012,19999.0,Dual,Mecánica,118000
Toyota,Corolla,2016,12999.0,Gasolina,Automática - Secuencial,114413
Mitsubishi,Asx,2021,15000.0,Dual,Automática - Secuencial,130000
Volkswagen,Tiguan,2009,9500.0,Gasolina,Automática - Secuencial,107000
Bmw,316I,2013,14950.0,Gasolina,Mecánica,45000
Volkswagen,Tiguan Allspace,2021,22900.0,Gasolina,Automática,38900
Toyota,Hilux,2022,130000.0,Diesel,Mecánica,83000
Toyota,Hilux,2022,130000.0,Diesel,Mecánica,83000
Kia,Rio,2015,7600.0,Dual,Mecánica,91397
Toyota,Yaris,2012,7500.0,Dual,Mecánica,172069
Peugeot,208,2014,8400.0,Gasolina,Automática - Secuencial,103000
Volkswagen,Polo,2004,5700.0,Gasolina,Mecánica,125925
Toyota,Hilux,2015,29500.0,Gasolina,Mecánica,173000
Volkswagen,Virtus,2020,14500.0,Gasolina,Mecánica,21500
Renault,Kwid,2020,7000.0,Dual,Mecánica,50000
Volkswagen,Tiguan,2012,12000.0,Gasolina,Automática - Secuencial,115000
Mitsubishi,L200,2013,11000.0,Diesel,Mecánica,183000
Toyota,Corolla,2015,10300.0,Dual,Mecánica,350000
Chevrolet,Groove,2022,15000.0,Dual,Mecánica,50000
Mercedes Benz,E-350,2011,24000.0,Gasolina,Automática - Secuencial,31000
Fiat,Pulse,2023,13500.0,Gasolina,Mecánica,15000
Toyota,Hilux,2024,44000.0,Diesel,Mecánica,9660
Toyota,Etios,2020,8550.0,Gas GLP,Mecánica,148000
Haval,H1,2017,9800.0,Gasolina,Mecánica,73797
Chevrolet,Captiva,2011,11000.0,Gasolina,Automática,28000
Bmw,328-I,1997,6500.0,Gasolina,Automática,165000
Bmw,M2 Coupe,2017,44900.0,Gasolina,Automática - Secuencial,32000
Hyundai,I30,2021,5900.0,Gasolina,Automática,340
Nissan,Versa Advance,2013,8700.0,Dual,Mecánica,115749
Mercedes Benz,Glc 250 4Matic,2020,41800.0,Gasolina,Automática,23000
Nissan,Qashqai,2016,14900.0,Gasolina,Automática - Secuencial,96500
Kia,Sportage,2016,16800.0,Gasolina,Mecánica,41
Toyota,Yaris,2004,4500.0,Gas GLP,Mecánica,364682
Audi,Q5 Sportback,2017,25000.0,Gasolina,Automática,72480
Volkswagen,Jetta Gli,2019,22500.0,Gasolina,Automática - Secuencial,38000
Mazda,Cx-5,2020,26000.0,Gasolina,Automática,22628
Volkswagen,Polo,2001,3300.0,Gasolina,Mecánica,151
Subaru,Impreza Sport,2018,13800.0,Gasolina,Automática - Secuencial,50900
Nissan,Kicks,2023,21900.0,Gasolina,Automática,13000
Lexus,Lbx,2025,33900.0,Hibrido,Automática - Secuencial,11000
Honda,Wr-V,2024,21000.0,Gasolina,Automática,5100
Changan,Cs35,2018,9580.0,Dual,Automática - Secuencial,41000
Suzuki,S-Cross,2019,15000.0,Gasolina,Mecánica,25000
Peugeot,Landtrek,2023,24999.0,Diesel,Mecánica,200
Mazda,6,2008,8500.0,Gasolina,Automática - Secuencial,104000
Hyundai,Santa Fe,2019,23500.0,Gasolina,Automática - Secuencial,50500
Toyota,Avanza,2013,10400.0,Dual,Mecánica,194100
Suzuki,Grand Nomade,2016,13000.0,Dual,Automática,98800
Mazda,Cx-5,2024,30500.0,Gasolina,Automática,17000
Jeep,Liberty Sport,2004,6400.0,Gasolina,Automática,109500
Mercedes Benz,C-250,2017,23800.0,Gasolina,Automática,76500
Suzuki,Grand Nomade,2012,10000.0,Dual,Mecánica,154000
Bmw,X6 30D,2015,31400.0,Diesel,Automática,49500
Volkswagen,Beetle,1977,3250.0,Gasolina,Mecánica,150000
Fiat,850,1994,1500.0,Diesel,Mecánica,496977
Renault,Logan,2011,5200.0,Gasolina,Mecánica,135000
Hyundai,Santa Fe,2012,10500.0,Gasolina,Automática,200000
Nissan,Frontier,2008,10999.0,Diesel,Mecánica,250000
Hyundai,Tucson,2017,15400.0,Gasolina,Automática - Secuencial,112000
Suzuki,Grand Nomade,2018,12980.0,Gasolina,Automática - Secuencial,60000
Mitsubishi,Montero,2019,37500.0,Diesel,Automática,75000
Volvo,S90,2019,33500.0,Gasolina,Automática,20000
Hyundai,Tucson,2018,17500.0,Gasolina,Automática - Secuencial,39780
Kia,Rio,2016,10800.0,Gasolina,Automática,78200
Chevrolet,Onix Joy,2022,10000.0,Gas GLP,Mecánica,32000
Suzuki,Apv,2021,11000.0,Dual,Mecánica,31000
Peugeot,307-Sw,2006,5000.0,Gasolina,Automática - Secuencial,189000
Toyota,Corolla,2017,15200.0,Gas GLP,Mecánica,157000
Honda,Pilot,2013,15250.0,Gasolina,Automática - Secuencial,100000
Bmw,420I,2015,26500.0,Gasolina,Automática,90000
Nissan,Versa Sense,2024,15000.0,Gas GNV,Mecánica,14500
Kia,Sonet,2023,17300.0,Gasolina,Mecánica,47000
Subaru,Impreza Sport,2014,12000.0,Gasolina,Automática - Secuencial,68000
Peugeot,5008,2018,20000.0,Gasolina,Automática - Secuencial,79000
Hyundai,Grand I10,2021,8790.0,Gasolina,Mecánica,45000
Bmw,328-I,2012,16000.0,Gasolina,Automática - Secuencial,92000
Audi,S6,2016,32000.0,Gasolina,Automática - Secuencial,48000
Porsche,Cayenne,2013,26800.0,Gasolina,Automática - Secuencial,77500
Toyota,Rav4,2020,24900.0,Gasolina-Hibrido,Automática,93000
Honda,Cr-V,2016,16600.0,Gasolina,Automática,60000
Mitsubishi,Xpander,2020,16300.0,Gasolina,Automática,35000
Hyundai,Tucson,2014,13900.0,Gasolina,Mecánica,36000
Fiat,Pulse,2023,20000.0,Gasolina,Automática,15150
Audi,A4,2014,13000.0,Gasolina,Automática,84000
Kia,Sorento,2016,20900.0,Gasolina,Automática - Secuencial,128000
Volvo,Xc-60,2017,23400.0,Gasolina,Automática - Secuencial,41000
Kia,Picanto Cross,2022,11000.0,Gasolina,Mecánica,30878
Mazda,Cx-3,2019,17500.0,Gasolina,Automática,25200
Honda,Pilot,2015,16500.0,Gasolina,Automática,144000
Bmw,120I,2019,20500.0,Gasolina,Automática - Secuencial,54000
Bmw,318I,2012,12500.0,Gasolina,Automática - Secuencial,90000
Land Rover,Discovery Sport,2017,21500.0,Gasolina,Automática - Secuencial,91500
Hyundai,Grand I10,2026,12000.0,Gas GLP,Mecánica,500
Subaru,Forester,2011,11000.0,Gasolina,Automática - Secuencial,71000
Bmw,316I,2015,15500.0,Gasolina,Automática - Secuencial,78000
Kia,Rio,2018,12000.0,Dual,Automática,100000
Volkswagen,Escarabajo,1981,7000.0,Gasolina,Mecánica,24000
Great Wall,Wingle 5,2022,9500.0,Dual,Mecánica,95000
Mitsubishi,Lancer,2008,7200.0,Gasolina,Mecánica,86500
Suzuki,Grand Vitara,2017,13500.0,Gasolina,Mecánica,100000
Mitsubishi,Outlander,2018,16500.0,Gasolina,Automática - Secuencial,98000
Mitsubishi,Asx,2014,13500.0,Gasolina,Mecánica,76500
Nissan,Sentra,2019,13300.0,Gas GNV,Mecánica,62500
Jac,Refine,2015,10500.0,Diesel,Mecánica,91400
Chevrolet,Captiva,2010,8700.0,Gasolina,Mecánica,148000
Dodge,Durango,2017,21000.0,Dual,Automática - Secuencial,95000
Nissan,Sentra,2017,11500.0,Dual,Automática,80000
Hyundai,Grand I10,2023,12500.0,Dual,Automática - Secuencial,28600
Volkswagen,Tiguan Allspace,2024,30000.0,Gasolina,Automática,6200
Toyota,Rush,2024,19900.0,Dual,Mecánica,88000
Toyota,Rav4,2022,24000.0,Dual,Automática - Secuencial,55000
Bmw,520-I,2016,17900.0,Gasolina,Automática - Secuencial,49000
Toyota,Yaris,2019,13900.0,Dual,Automática - Secuencial,24700
Bmw,M2 Coupe,2024,95000.0,Gasolina,Automática - Secuencial,7000
Mercedes Benz,E-250,2010,15500.0,Gasolina,Automática - Secuencial,99500
Chery,S22,2015,6600.0,Gasolina,Mecánica,120000
Bmw,318I,2012,9200.0,Gasolina,Automática - Secuencial,108000
Mitsubishi,Mirage Hatchback,2017,7800.0,Gasolina,Mecánica,79900
Kia,Cerato,2016,10500.0,Gasolina,Mecánica,77000
Jeep,Renegade,2023,20500.0,Gasolina,Mecánica,31000
Ford,Explorer,2022,43900.0,Gasolina,Automática,40000
Volkswagen,Gol,2013,6700.0,Gasolina,Mecánica,113000
Toyota,Rush,2022,20000.0,Gasolina,Automática - Secuencial,39000
Volkswagen,Golf,1996,3100.0,Gasolina,Mecánica,182000
Kia,Sorento,2010,9200.0,Dual,Automática - Secuencial,80000
Bmw,120I,2016,16500.0,Gasolina,Automática - Secuencial,70000
Honda,Accord,1994,3500.0,Gasolina,Automática,164000
Mitsubishi,L200,2018,15000.0,Diesel,Mecánica,112000
Bmw,X3 20I,2023,48000.0,Gasolina,Automática,35300
Honda,Hrv,2019,18000.0,Gasolina,Automática,35000
Hyundai,I30,2021,6000.0,Gasolina,Automática,44192
Geely,Okavango,2023,18800.0,Gasolina-Hibrido,Automática - Secuencial,45000
Kia,Sonet,2022,15000.0,Gasolina,Mecánica,36500
Kia,Rio,2017,8700.0,Gas GNV,Mecánica,189000
Nissan,Tiida,2010,7300.0,Gasolina,Mecánica,154000
Honda,Accord,1998,4000.0,Gasolina,Automática,196000
Great Wall,Haval H5,2012,8500.0,Gasolina,Mecánica,133700
Bmw,520-I,2016,18800.0,Gasolina,Automática - Secuencial,56195
Changan,Cx70,2023,15000.0,Dual,Automática,31200
Renault,Fluence,2015,9990.0,Gasolina,Automática,130000
Jeep,Grand Cherokee Limited,2019,35000.0,Gasolina,Automática - Secuencial,45327
Peugeot,208,2014,9400.0,Gasolina,Automática - Secuencial,67500
Mercedes Benz,C-180,2012,11700.0,Gasolina,Automática - Secuencial,68000
Suzuki,Sx-4,2011,7800.0,Gasolina,Automática - Secuencial,118
Suzuki,Baleno,2018,9500.0,Gasolina,Automática,113981
Hyundai,Accent,2015,10000.0,Gasolina,Automática - Secuencial,120000
Volkswagen,Polo,2006,5000.0,Gasolina,Mecánica,250000
Peugeot,2008,2015,9000.0,Gasolina,Mecánica,66000
Seat,Ibiza Style,2024,17000.0,Gasolina,Mecánica,28000
Nissan,Frontier,2011,10500.0,Diesel,Mecánica,138000
Suzuki,New Vitara,2024,19500.0,Gasolina-Hibrido,Mecánica,19900
Subaru,All New Legacy,2012,8000.0,Dual,Automática - Secuencial,120000
Mitsubishi,L200,2018,15850.0,Diesel,Mecánica,69800
Bmw,635-Csi,1985,25000.0,Gasolina,Automática,110000
Jeep,Renegade,2022,19900.0,Gasolina,Automática - Secuencial,34350
Nissan,Pick-Up,1986,8500.0,Diesel,Mecánica,313400
Chevrolet,Tracker,2016,11000.0,Gasolina,Mecánica,65000
Mitsubishi,Asx,2018,15000.0,Gasolina,Automática,57000
Suzuki,Jimny,2022,19000.0,Gasolina,Automática,14200
Kia,Sorento,2014,14900.0,Gasolina,Mecánica,65000
Changan,Cs35,2024,14300.0,Gasolina,Automática,16800
Chevrolet,Sonic,2012,6800.0,Gasolina,Automática - Secuencial,64000
Mazda,Bt-50,2009,24900.0,Diesel,Mecánica,110000
Ford,Ecosport,2017,11500.0,Gasolina,Mecánica,111000
Nissan,X-Trail,2021,22000.0,Gasolina,Automática - Secuencial,54000
Subaru,Forester,2017,16990.0,Gasolina,Automática,67000
Nissan,Pathfinder,2020,24900.0,Gasolina,Automática,42000
Dodge,100,2021,49990.0,Diesel,Automática,70591
Toyota,Corolla,2012,10500.0,Gasolina,Mecánica,105000
Volvo,240,1983,7000.0,Gasolina,Mecánica,185000
Honda,Accord,2013,17900.0,Gasolina,Automática - Secuencial,51800
Bmw,X1 18I,2019,26300.0,Gasolina,Automática - Secuencial,38000
Geely,Coolray,2023,17000.0,Gasolina,Automática - Secuencial,45000
Ford,Taurus,1994,1750.0,Gas GLP,Automática,85000
Volkswagen,Tiguan Allspace,2018,22900.0,Gasolina,Automática - Secuencial,43000
Mazda,Cx-5,2023,29900.0,Gasolina,Automática - Secuencial,33300
Hyundai,Accent,2018,11500.0,Dual,Automática - Secuencial,141000
Suzuki,Baleno,2020,14000.0,Gasolina,Automática,35000
Peugeot,Landtrek,2022,26500.0,Diesel,Mecánica,36618
Mazda,Capella,1983,2000.0,Gas GNV,Mecánica,338000
Suzuki,Grand Nomade,2014,12000.0,Dual,Mecánica,49900
Mazda,3,2017,12500.0,Gasolina,Mecánica,50000
Volkswagen,Crossfox,2018,10900.0,Gas GLP,Automática - Secuencial,52000
Citroen,C-4,2014,30000.0,Gas,Automática - Secuencial,95
Changan,Cs35,2021,12000.0,Gasolina,Mecánica,55590
Toyota,Yaris,2015,10800.0,Gasolina,Mecánica,146000
Suzuki,Swift,2024,14500.0,Gasolina,Automática - Secuencial,15500
Mazda,3,2013,9100.0,Dual,Automática - Secuencial,86000
Toyota,Tercel,1995,13000.0,Dual,Mecánica,200000
Suzuki,S-Cross,2022,15000.0,Gasolina,Mecánica,24000
Toyota,Yaris Cross,2025,24500.0,Hibrido,Automática,4700
Mazda,Cx-3,2023,18700.0,Gasolina,Automática - Secuencial,40300
Changan,Cx70,2021,11500.0,Dual,Mecánica,95000
Volkswagen,Gol,2020,9800.0,Dual,Automática,70000
Volkswagen,Tiguan Allspace,2021,19000.0,Gasolina,Automática,60000
Geely,Gx3,2022,9950.0,Dual,Mecánica,35200
Subaru,Xv,2018,18000.0,Gasolina,Automática - Secuencial,55000
Chevrolet,Captiva,2022,17500.0,Gasolina,Automática - Secuencial,9588
Jaguar,Xj,2017,25000.0,Gasolina,Automática,64105
Nissan,Np300 Frontier,2020,20300.0,Diesel,Mecánica,120000
Fiat,Uno Way,2020,8500.0,Gasolina,Mecánica,65500
Jetour,X70,2023,16200.0,Gasolina,Automática,22000
Jeep,Compass,2012,10500.0,Gasolina,Automática - Secuencial,127000
Bmw,Ix1,2019,25500.0,Gasolina,Automática,26500
Nissan,Sunny,1997,4000.0,Gas GLP,Automática,305000
Kia,Optima,2015,9500.0,Gas GNV,Automática - Secuencial,98000
Hyundai,Creta Grand,2024,21900.0,Gas GNV,Automática - Secuencial,52000
Toyota,Highlander,2016,22500.0,Dual,Automática - Secuencial,115000
Jeep,Grand Cherokee,2015,22500.0,Gasolina,Automática - Secuencial,99200
Changan,New Van,2024,9000.0,Gasolina-Hibrido,Mecánica,33000
Hyundai,Staria,2022,28000.0,Diesel,Mecánica,27000
Toyota,4Runner,2022,54200.0,Gasolina,Automática - Secuencial,24800
Nissan,Navara,2012,14500.0,Diesel,Automática - Secuencial,170000
Hyundai,Santa Fe,2014,16800.0,Gasolina,Automática - Secuencial,79000
Fiat,Panorama,2012,7500.0,Gasolina,Mecánica,170000
Bmw,418I,2019,23500.0,Gasolina,Automática - Secuencial,38200
Mitsubishi,Xpander,2022,15500.0,Gas GLP,Mecánica,96000
Chevrolet,Cruze,2012,8000.0,Gasolina,Automática - Secuencial,99000
Toyota,Yaris,2018,10500.0,Dual,Mecánica,15000
Mazda,Cx-5,2023,25900.0,Gasolina,Automática,25600
Subaru,Impreza,2013,12500.0,Gasolina,Mecánica,75000
Mazda,Cx-5,2020,20300.0,Gasolina,Automática - Secuencial,95000
Peugeot,207,2012,6800.0,Dual,Automática,93000
Hyundai,Verna,2022,9100.0,Gas GLP,Automática,111000
Mazda,3 Sport,2018,16500.0,Gasolina,Automática - Secuencial,24000
Ram,700,2022,13700.0,Gasolina,Mecánica,29500
Kia,Sorento,2009,8500.0,Dual,Automática,180000
Audi,A3 Sportback,2017,17000.0,Gasolina,Automática,51000
Hyundai,Creta,2017,13500.0,Gas GLP,Mecánica,110000
Mazda,2,2016,9800.0,Gasolina,Automática - Secuencial,91000
Kia,Sportage,2010,8300.0,Dual,Automática,120
Bmw,X5 35I,2011,12500.0,Gasolina,Automática,123000
Mitsubishi,L200 Dk-R,2011,14100.0,Diesel,Mecánica,201182
Ford,Territory,2022,24500.0,Gasolina,Automática,31000
Changan,Cs35,2023,13700.0,Gasolina,Automática,29100
Suzuki,Sx-4,2010,7300.0,Gasolina,Mecánica,63900
Mazda,3,2016,12500.0,Gasolina,Automática - Secuencial,35200
